100;601;0.055
200;1504;0.112
300;2526;0.198
400;3679;0.277
500;4851;0.356
600;6114;0.440
700;7434;0.539
800;8824;0.617
900;10143;0.723
1000;11604;0.932
1100;13040;0.894
1200;14557;1.031
1300;16046;1.101
1400;17573;1.211
1500;19141;1.314
1600;20709;1.461
1700;22286;1.522
1800;23860;1.541
1900;25612;1.737
2000;27217;1.798
2100;28868;1.906
2200;30536;2.013
2300;32288;2.099
2400;33972;2.228
2500;35692;2.344
2600;37435;2.430
2700;39186;2.520
2800;40940;2.636
2900;42676;2.728
3000;44504;2.823
