100;348;0.082
200;706;0.179
300;1066;0.293
400;1457;0.415
500;1931;0.498
600;2330;0.640
700;2766;0.768
800;3226;0.885
900;3738;1.008
1000;4296;1.123
1100;4677;1.332
1200;5181;1.466
1300;5604;1.607
1400;6141;1.748
1500;6742;1.890
1600;7211;2.020
1700;7924;2.149
1800;8324;2.243
1900;8941;2.379
2000;9552;2.532
2100;10240;2.646
2200;10754;2.991
2300;11202;3.090
2400;11815;3.215
2500;12471;3.381
2600;13014;3.548
2700;13420;3.616
2800;14171;3.833
2900;14818;3.940
3000;15465;4.058
